vehicle_id,round,bid_price,assigned,sbs_id,task_deadline_ms,total_delay_ms,satisfaction_score
88,3,128938.90689725995,True,5,2946.999030835353,1263.9983735163821,0.2604922986757582
89,3,46285.77372196859,True,23,888.0787296430549,1459.8066017496756,0.2604922986757582
90,3,75900.15706181398,True,17,2324.192617839728,1154.676890057332,0.2604922986757582
91,3,73337.41850557236,True,22,1505.9662406876923,861.5649378809783,0.2604922986757582
92,3,62576.092670202386,True,14,1133.3783258072287,486.0935364049809,0.2604922986757582
93,3,101011.69392033163,True,23,585.3045253768701,1244.6216671001696,0.2604922986757582
94,3,72715.76031965422,True,22,771.4930873236121,1090.7778531842553,0.2604922986757582
95,3,111115.84465349988,True,7,1442.1884986252699,1062.8075699279098,0.2604922986757582
96,3,84718.46450951589,True,11,1792.0597389384243,1405.780800121396,0.2604922986757582
97,3,126950.67717790802,True,4,2916.32895676887,1030.340840096996,0.2604922986757582
98,3,27086.75386795495,True,22,928.5206588160493,491.96197385343663,0.2604922986757582
99,3,72828.74253920173,True,14,1045.4602805795635,940.8165020378044,0.2604922986757582
100,3,82409.26442130814,True,12,723.6610055922828,636.848081448921,0.2604922986757582
101,3,103070.24044798106,True,11,1137.2372260315847,1022.7026047849212,0.2604922986757582
102,3,90812.92068975684,True,1,620.3854761805597,738.0185257966964,0.2604922986757582
103,3,48598.329701981136,True,23,1786.7200751431105,1554.4305066112604,0.2604922986757582
104,3,88951.01741277167,True,3,2700.060086866505,741.8722219311812,0.2604922986757582
105,3,32373.05594101014,True,8,1810.3988378363385,1258.8889144466305,0.2604922986757582
106,3,47222.14197693277,True,8,913.4110655090049,1592.481598809151,0.2604922986757582
107,3,30052.075095934833,True,6,1813.3582742161957,779.6948616993732,0.2604922986757582
108,3,97158.12873292595,True,10,512.6904222281329,1614.9715729531401,0.2604922986757582
109,3,83366.17782735259,True,18,2553.8882518956434,860.9733557018768,0.2604922986757582
110,3,80489.48892951423,True,19,2858.2529865112956,1280.1889841771817,0.2604922986757582
111,3,97940.53589659731,True,8,2647.8204309853395,1615.697146948027,0.2604922986757582
112,3,49279.56216898465,True,17,2670.8198862974855,611.431824772662,0.2604922986757582
113,3,88507.48143834452,True,8,2352.769039818983,708.7434174295838,0.2604922986757582
114,3,122450.35128920192,True,21,1269.0019026761124,1330.940837521276,0.2604922986757582
115,3,87768.83773969873,True,23,2099.7946710421506,1389.0924845929476,0.2604922986757582
116,3,44703.718962684914,True,11,878.468417462663,1457.5069587836988,0.2604922986757582
117,3,90989.524993364,True,22,2130.461976816155,755.6282037712042,0.2604922986757582
118,3,72247.45132977204,True,1,2089.749805447579,1430.3555786036152,0.2604922986757582
119,3,115251.86401240643,True,19,1135.837174071608,1010.8157833211243,0.2604922986757582
120,3,90810.43686190785,True,4,1909.7849231019527,637.2601875835978,0.2604922986757582
121,3,63001.864417457116,True,3,2877.7295756674243,815.5638124936207,0.2604922986757582
122,3,113536.8813677018,True,18,1137.1847492772106,1042.0350925454359,0.2604922986757582
123,3,64355.0854376585,True,2,1400.7274779102777,934.618083872977,0.2604922986757582
124,3,109880.270625976,True,11,1140.671631984953,1148.2498134942246,0.2604922986757582
125,3,127117.4352669022,True,21,2798.4688458232968,1537.4025046697377,0.2604922986757582
126,3,119800.43728326591,True,15,2843.2586922843598,1473.0367896123375,0.2604922986757582
127,3,47097.433763219386,False,-1,1554.2059586022729,1438.415209760142,0.2604922986757582
128,3,78678.44003186826,True,1,2190.8726322485127,1497.3392495422797,0.2604922986757582
129,3,45485.83020769932,True,6,1703.6305338812822,1404.8949701933782,0.2604922986757582
130,3,125729.14769964326,True,7,2676.7437212372247,947.6486641800278,0.2604922986757582
131,3,100561.40520933148,True,3,2049.721348264139,510.8365305909313,0.2604922986757582
132,3,89382.13289125708,True,9,2141.861881811952,1398.9325454939706,0.2604922986757582
133,3,83188.14456876888,True,15,1674.6552399376392,1148.806780302876,0.2604922986757582
134,3,31987.313974252007,True,12,868.4638963102898,1179.5671830578885,0.2604922986757582
135,3,99901.19378284755,True,8,1140.3345052573377,1188.9878266600917,0.2604922986757582
136,3,42762.19471607943,True,7,2365.806000374097,587.8939629958319,0.2604922986757582
137,3,87149.1496764378,True,14,2541.027841317811,685.3504404727254,0.2604922986757582
138,3,97056.80731711468,True,22,1906.588979978441,1307.9970050500326,0.2604922986757582
139,3,101856.26453192177,True,16,2413.120558864838,1414.7192392283455,0.2604922986757582
140,3,94169.35474521956,True,7,1410.8088406308561,905.3089736861292,0.2604922986757582
141,3,28445.173875641765,True,10,849.1502046187011,624.6340732936985,0.2604922986757582
142,3,49681.6954927359,True,7,2899.5159017026517,1083.6066332583462,0.2604922986757582
143,3,72690.98508048046,True,23,1712.9098948290318,536.6332113529398,0.2604922986757582
144,3,45423.83757380226,True,8,1084.7349492374199,1575.726487950736,0.2604922986757582
145,3,68011.80362079426,True,12,653.6559008848106,1145.6963411075253,0.2604922986757582
146,3,77557.73966656206,True,0,1518.6965791966695,1630.2275525627224,0.2604922986757582
147,3,101510.82899997401,True,1,1502.376187734721,1236.1456102373372,0.2604922986757582
148,3,52281.74754210164,True,16,2043.1149888201246,566.2074720822517,0.2604922986757582
149,3,34578.72375828067,True,20,625.5039879768038,721.60639212215,0.2604922986757582
150,3,64498.15734340404,True,15,1422.3569590101365,1310.5722543649424,0.2604922986757582
151,3,67678.31257629943,True,12,869.0352919427148,1021.0167090155547,0.2604922986757582
152,3,117496.81799448213,True,14,2560.0993009626754,1179.6152515184085,0.2604922986757582
153,3,34829.27962160438,True,4,2365.8650010349634,1418.7179747288685,0.2604922986757582
154,3,32358.805261887534,True,7,2515.731320146536,559.0851999054931,0.2604922986757582
155,3,95339.8513829344,True,22,2844.298009129287,516.8940187284159,0.2604922986757582
156,3,54980.00764365911,False,-1,1699.1397260971296,1599.4219287940577,0.2604922986757582
157,3,99465.16686979534,True,1,1762.870165610353,1594.1488175704426,0.2604922986757582
158,3,86612.59944869844,True,9,2093.5154027124813,817.664793939068,0.2604922986757582
159,3,94685.13131209699,True,13,1520.1345626454904,1183.9301068003194,0.2604922986757582
160,3,89471.11876044155,True,18,1535.1984649031112,712.9228635829157,0.2604922986757582
161,3,72946.61557487094,True,15,1499.4881666279537,639.7726942825916,0.2604922986757582
162,3,76241.3543344956,True,21,1736.039364448621,698.262235903753,0.2604922986757582
163,3,92765.8366847703,True,10,2279.97226560966,1303.6472603765365,0.2604922986757582
164,3,97485.69874128801,True,8,2197.99168798845,1442.8650397824072,0.2604922986757582
165,3,64713.2377182368,True,19,1122.136442252675,1538.935474440763,0.2604922986757582
166,3,42043.105076372885,True,5,1633.1521460838624,1077.9829961106263,0.2604922986757582
167,3,37115.78066796765,True,8,2458.757130214796,1162.1318535609512,0.2604922986757582
168,3,82882.94542866209,True,11,689.8775359407798,964.2338893436735,0.2604922986757582
169,3,26918.842852239668,True,4,1755.8163247430398,627.1526755178659,0.2604922986757582
170,3,93869.45864266087,True,10,1117.104596651198,1266.5166337573385,0.2604922986757582
171,3,68402.4814422432,True,22,1940.830313365532,1461.9927803809285,0.2604922986757582
172,3,56930.57888666598,True,11,2240.5099957372936,661.1207970571568,0.2604922986757582
173,3,34588.244635236486,False,-1,2746.4772187373005,1115.8633717700043,0.2604922986757582
174,3,107851.16467098711,True,11,2476.3392601331284,958.7052198459519,0.2604922986757582
175,3,46287.96745562564,True,14,2306.6388215749666,1065.6580428640714,0.2604922986757582
176,3,47975.15405042069,True,2,1557.6587798498504,714.8780724673263,0.2604922986757582
177,3,37115.74927486571,True,13,2680.966359264804,929.4382381841066,0.2604922986757582
178,3,59657.693199570094,True,7,2382.3532188559966,885.4870251528808,0.2604922986757582
179,3,45326.80159745268,True,2,1091.4982176889175,1614.5362463333047,0.2604922986757582
180,3,84802.83365756278,True,21,1484.5686316970696,1354.1348437627403,0.2604922986757582
181,3,55935.99952150572,True,6,2246.3882006269814,1036.9543226126964,0.2604922986757582
182,3,62456.18197158145,True,15,1524.705712289211,568.5256446469745,0.2604922986757582
183,3,71361.19637986946,True,0,1839.6414286551833,1592.544037174052,0.2604922986757582
184,3,79044.16018394449,True,10,2184.679838794694,1328.9734191245373,0.2604922986757582
185,3,35048.664732800426,True,20,1163.1247612781349,1440.7088865832466,0.2604922986757582
186,3,47491.56972058641,True,10,1521.3276844158947,470.2223409157036,0.2604922986757582
187,3,60681.21203350901,True,7,2775.434681153408,959.126269281692,0.2604922986757582
188,3,31387.269937914494,True,14,2739.80954485454,792.4093077420571,0.2604922986757582
189,3,83867.91104133279,True,1,2201.54987725708,1172.5933103461696,0.2604922986757582
190,3,74456.91010787104,True,18,1094.5308074984396,855.2250881169712,0.2604922986757582
191,3,107216.14047555455,True,20,1843.2041599913807,604.8432259724434,0.2604922986757582
192,3,101759.64838703907,True,4,544.1030792902492,1004.4048265971031,0.2604922986757582
193,3,81206.39748783248,True,21,795.6913455966101,601.2087444948646,0.2604922986757582
194,3,29820.37312720631,True,11,509.87555003556963,878.8309822064623,0.2604922986757582
195,3,63911.63690744672,True,4,825.2604688920876,1549.85570740107,0.2604922986757582
196,3,78996.74971944017,True,5,2872.8232384422245,1408.2189416692802,0.2604922986757582
197,3,85391.47904352612,True,9,1323.681179277548,701.839789549833,0.2604922986757582
198,3,110537.23382373352,True,5,892.7096766617422,947.9918688566902,0.2604922986757582
199,3,45654.35353943053,True,19,2912.0841612987174,1440.6295810402462,0.2604922986757582
200,3,121370.80125991798,True,5,1259.985918277258,521.1228358887086,0.2604922986757582
201,3,71254.93605562992,True,13,648.1205672273178,1009.4488786324077,0.2604922986757582
202,3,105907.98055431824,True,13,2002.399510981807,658.6865619911489,0.2604922986757582
203,3,118278.86507805955,True,0,1106.0947189677458,956.0191193978211,0.2604922986757582
204,3,113412.94811946385,True,20,2018.61482969103,904.5544519587479,0.2604922986757582
205,3,47237.99392770824,True,4,2844.4557849525845,736.8038322212852,0.2604922986757582
206,3,126949.55531644275,True,14,2713.5213504417516,1665.3857355402101,0.2604922986757582
207,3,87404.58216736422,True,10,1256.8177180130956,1617.0628453479367,0.2604922986757582
208,3,107375.2065829219,True,13,816.656050555737,1654.3161425213148,0.2604922986757582
209,3,106390.11456434308,True,16,2927.2588770310954,806.2560107598829,0.2604922986757582
210,3,121813.65591833254,True,16,2441.7773432671383,892.5084446854609,0.2604922986757582
211,3,67737.44851727883,True,22,2908.678665816933,1245.3283331753214,0.2604922986757582
212,3,35716.12455576917,True,4,1363.1175220941832,1385.2972962894344,0.2604922986757582
213,3,101875.6564118291,True,0,1931.4164684789132,1050.1251553512857,0.2604922986757582
214,3,82809.74580888978,True,13,1036.7645362872674,1495.9586493802483,0.2604922986757582
215,3,34554.3933391487,True,21,940.4577240932642,730.6550409020393,0.2604922986757582
216,3,124754.3836999876,True,10,2180.96960950678,660.5443638291833,0.2604922986757582
217,3,71495.24455965107,True,0,1548.4024908673878,1302.3191396516127,0.2604922986757582
218,3,81060.33368616668,True,9,1421.7445919611664,1103.7103077695426,0.2604922986757582
219,3,39373.39274109408,True,15,973.0365714167373,939.9868338883533,0.2604922986757582
220,3,124896.74184057822,True,7,643.7950842384214,1130.2564844613541,0.2604922986757582
221,3,53132.3695070222,True,20,2460.1911963189414,1313.2945715456513,0.2604922986757582
222,3,89185.70818482421,True,10,2043.7279896132688,1031.280802077546,0.2604922986757582
223,3,100697.4227370988,True,13,1825.083879836288,1465.878638492289,0.2604922986757582
224,3,115658.10811243112,True,21,2098.6845615055463,1528.3713196407034,0.2604922986757582
225,3,54665.41153202398,True,22,2648.270964446218,750.3580698285689,0.2604922986757582
226,3,93690.55095879268,True,11,2804.187776011434,820.0853752835529,0.2604922986757582
227,3,83952.16291450518,True,1,2271.717731359018,1504.8184513072404,0.2604922986757582
228,3,114152.18110276035,True,9,2621.3027693424087,636.4129434257546,0.2604922986757582
229,3,93375.27665812311,True,8,2668.3629559274204,1014.9197439659599,0.2604922986757582
230,3,93178.02027796523,True,11,744.5249001428476,1331.944345382454,0.2604922986757582
231,3,74533.98220568719,True,16,994.0546654646153,817.5203334051828,0.2604922986757582
232,3,42477.7708936066,False,-1,1392.8819237940302,1237.9262984457787,0.2604922986757582
233,3,95750.02647983872,True,13,556.4653700004039,951.7740492986128,0.2604922986757582
234,3,49606.38840952072,True,5,1241.5201058041944,1315.2027311064096,0.2604922986757582
235,3,37856.00231590194,True,18,1111.93100849128,495.680256790527,0.2604922986757582
236,3,41392.35965152687,True,9,1152.8466333867418,867.38167438447,0.2604922986757582
237,3,73651.5394090738,True,23,2372.9257206335806,1169.4198539621602,0.2604922986757582
238,3,50267.36455429964,True,20,2888.9322095275893,951.8885507436102,0.2604922986757582
239,3,66072.54552788186,True,3,2041.1476120161287,1140.8837994082417,0.2604922986757582
240,3,129006.97557339598,True,3,929.8595009727849,1429.6542797387485,0.2604922986757582
241,3,95079.88085764334,True,0,2667.022531244877,1138.924913181755,0.2604922986757582
242,3,28928.799142935644,True,4,2508.091174492859,1251.722155285642,0.2604922986757582
243,3,66463.95048274881,True,22,1657.5944418245015,1282.9330768014145,0.2604922986757582
244,3,47408.54533625806,True,13,1460.7130089434058,1452.1162831287122,0.2604922986757582
245,3,86022.6415865505,True,6,1676.1896657058921,527.9205415378033,0.2604922986757582
246,3,50724.1788343113,True,16,1773.9590435081996,647.8284744894837,0.2604922986757582
247,3,111126.31953391402,True,22,782.1812328717643,611.5195794444603,0.2604922986757582
248,3,128042.42484151774,True,13,707.3782753003986,959.1647545006379,0.2604922986757582
249,3,112896.3549377891,True,18,1681.4838641277183,1132.871524236469,0.2604922986757582
250,3,33445.14373122026,True,4,978.3878787689532,863.3617465931287,0.2604922986757582
251,3,106622.3842864432,True,0,775.1342402103016,699.7146343557812,0.2604922986757582
252,3,83803.14869302016,True,6,2182.0109968200813,1348.0415659797961,0.2604922986757582
253,3,99684.14323562972,True,15,2971.5524669532956,912.1062910558582,0.2604922986757582
254,3,49336.674940227465,True,17,992.2623219563899,995.789077114767,0.2604922986757582
255,3,31481.798527029976,True,15,2707.2139919891247,1097.6404148995034,0.2604922986757582
256,3,72904.31965548899,True,4,2505.1537487333644,906.584214995204,0.2604922986757582
257,3,60451.23362040562,True,21,2402.9612425310497,522.1537072393305,0.2604922986757582
258,3,57952.504832423394,True,10,2809.947358718957,1260.1474166579972,0.2604922986757582
259,3,75775.91866624315,True,16,2085.1253007403934,1078.9945627514949,0.2604922986757582
260,3,105900.16271053566,True,21,1842.302142771693,1378.0582730234376,0.2604922986757582
261,3,30839.847764787068,True,19,590.2666693516585,1107.6514671732155,0.2604922986757582
262,3,32201.691798541477,True,14,688.4594230892731,607.8783454416266,0.2604922986757582
263,3,66217.33758370936,True,9,1288.2324457585594,610.5334469185133,0.2604922986757582
264,3,105692.07454049132,True,2,1034.5937524823262,834.1023725647577,0.2604922986757582
265,3,46247.58770345804,True,16,1370.6151265426981,813.0630863284421,0.2604922986757582
266,3,104618.30735550745,True,17,2854.195188194933,1542.650735369119,0.2604922986757582
267,3,130393.02095892871,True,2,2921.5079585698113,1424.1865034549924,0.2604922986757582
268,3,122540.17712415429,True,15,642.3263000085045,1339.6438477137276,0.2604922986757582
269,3,27878.36505551666,True,19,1990.9034911773797,956.4594094306957,0.2604922986757582
270,3,66182.58517988861,False,-1,608.0014644681535,1380.951917292315,0.2604922986757582
271,3,95758.96524708928,True,22,2564.521095432028,739.8178001260808,0.2604922986757582
272,3,50022.278582392435,True,16,635.8580035081372,950.0915555070276,0.2604922986757582
273,3,63037.32253160171,True,8,1600.0867078862004,1266.2821349406695,0.2604922986757582
274,3,120240.53698940552,True,1,2513.730523098294,1460.2718091207983,0.2604922986757582
275,3,129810.07621023123,True,16,2268.8926433249635,1175.700895030717,0.2604922986757582
276,3,122911.83917113561,True,11,2584.441242976731,1155.4782081167937,0.2604922986757582
277,3,103119.39497627672,True,6,711.6875170238935,816.9008722598528,0.2604922986757582
278,3,76369.37378471912,True,11,2209.276542200223,1635.7908223575553,0.2604922986757582
279,3,67964.70439181202,True,15,2586.8533290489013,739.5332066855665,0.2604922986757582
280,3,113501.63352571428,True,12,1237.0460151014559,831.5340566934752,0.2604922986757582
281,3,108844.18194184784,True,14,795.7797866753165,532.800280552216,0.2604922986757582
282,3,36205.56921480163,True,4,1918.774563780783,1385.0243128774428,0.2604922986757582
283,3,107486.20259393855,True,15,1656.0372499770099,1163.3075270993734,0.2604922986757582
284,3,61944.25624910693,True,2,2930.082224142194,1052.5390218134955,0.2604922986757582
285,3,46406.084017092086,True,21,1799.8575595791012,864.5658834468452,0.2604922986757582
286,3,41781.11776782414,True,20,1875.8640537860297,1231.4338084919116,0.2604922986757582
287,3,103360.8670107827,True,23,2904.9928258432137,1168.763523083365,0.2604922986757582
288,3,101160.51556407535,True,2,2165.6371340180217,1549.7564010820056,0.2604922986757582
289,3,109186.59943669083,True,3,2608.206523167491,886.0504862254172,0.2604922986757582
290,3,84745.79400832152,True,20,2091.863000541667,1480.4523052574652,0.2604922986757582
291,3,45186.585162568175,True,12,993.5345985390393,541.4279203312354,0.2604922986757582
292,3,118649.0189919536,True,17,1260.4373680072617,1459.691362101441,0.2604922986757582
293,3,107703.26930966391,True,1,1231.8025578748866,1391.8780137667056,0.2604922986757582
294,3,118467.82514047643,True,17,843.5612078731523,1438.5262792453768,0.2604922986757582
295,3,46613.5292194995,True,1,1467.0079285724769,544.7184692393228,0.2604922986757582
296,3,73310.9423243737,True,21,2948.5725273675675,1385.9624179897332,0.2604922986757582
297,3,121552.61136933959,True,12,1614.6364954769203,1273.5498682734672,0.2604922986757582
298,3,72374.65206553949,True,5,1991.3793104779197,695.180091850037,0.2604922986757582
299,3,88629.56625636904,True,1,2286.9687046586478,595.6998482730364,0.2604922986757582
300,3,36901.33159101609,True,5,747.8573220387881,1248.4660818898835,0.2604922986757582
301,3,81188.56833206076,True,5,2218.087898635654,1102.5718301138768,0.2604922986757582
302,3,72673.27732717124,True,9,2395.5224469923323,949.3982383215066,0.2604922986757582
303,3,85634.29779827865,True,6,2649.180759164486,1390.7678785841833,0.2604922986757582
304,3,32638.15458859062,True,6,2100.2527300291617,568.0845161244341,0.2604922986757582
305,3,33601.812667496146,True,22,2117.1808268522227,834.3459202895406,0.2604922986757582
306,3,113283.23665158883,True,19,1319.23035332463,684.7716910667771,0.2604922986757582
307,3,30368.730559289103,True,11,2735.2960592217523,448.43902614292574,0.2604922986757582
308,3,120100.8336843451,True,2,1280.561811819268,1129.5619594541422,0.2604922986757582
309,3,52009.86361160667,True,6,1540.8372527112222,634.0955993229622,0.2604922986757582
310,3,69455.0807973229,True,23,2874.194310665187,1510.660624557308,0.2604922986757582
311,3,115118.22911834573,True,16,663.4098118637422,1005.7221975471367,0.2604922986757582
312,3,36658.19979799681,True,4,1719.730798922909,1058.4657676462512,0.2604922986757582
313,3,76254.29717472696,True,21,672.616098659282,1144.4335197617786,0.2604922986757582
314,3,98479.2376841979,True,0,2120.3726883002946,1157.4163062021698,0.2604922986757582
315,3,128069.98351359057,True,14,1885.6090698073667,1145.8549604750558,0.2604922986757582
316,3,98803.0293733278,True,8,1870.4655689540466,1310.8823532415663,0.2604922986757582
317,3,63723.13941738487,True,3,674.8791305844904,1393.9407080251422,0.2604922986757582
318,3,103421.98562369705,True,9,1017.8535874869805,801.693865044546,0.2604922986757582
319,3,121215.74443117126,True,20,968.1103644802984,761.1701449676192,0.2604922986757582
320,3,35574.68364519647,True,5,1515.9344741597695,765.718218578684,0.2604922986757582
321,3,94588.39711388705,True,10,2464.293485752819,1494.0011131594865,0.2604922986757582
322,3,95977.57776278368,True,15,863.329068159983,971.9842700468288,0.2604922986757582
323,3,48756.2479531268,True,0,2530.395008173918,543.9553457131055,0.2604922986757582
324,3,43827.22811490286,True,10,2203.5894897675507,638.9743173472118,0.2604922986757582
325,3,43036.81248609979,True,20,2790.137625607006,1146.9439065795673,0.2604922986757582
326,3,74403.65048749969,True,23,2813.5846671635863,548.3712145283877,0.2604922986757582
327,3,78925.12996814035,True,4,2723.050717350107,975.2642732175767,0.2604922986757582
328,3,44347.64731123035,True,13,2988.951375294736,1526.5560533102903,0.2604922986757582
329,3,41652.11641612481,True,21,1709.994207468894,777.4204278383845,0.2604922986757582
330,3,116883.2482211056,True,15,2390.7630404796037,1091.3203524986156,0.2604922986757582
